Line #,Key,en Version,hy Translation
296,hy.helpers.links.reset_or_sign_in,sign in with facebook or reset your password,Մուտք գործել Facebook-ով կամ վերականգնել գաղտնաբառը 
297,hy.helpers.links.add_story,Add Story,Ավելացնել նյութ
298,hy.helpers.links.users,Users,Օգտատերեր
299,hy.helpers.links.authors,Authors,Հեղինակներ
300,hy.helpers.links.feedback,Feedback,Հետադարձ կապ
301,hy.helpers.links.about,About,Մեր մասին
302,hy.helpers.links.rss,RSS,RSS
303,hy.helpers.links.themes,Themes,Թեմաներ
304,hy.helpers.links.story_types,Types,Տեսակներ
305,hy.helpers.links.languages,Languages,Լեզուներ
306,hy.helpers.links.follow,Follow,Միանալ
307,hy.helpers.links.facebook,Facebook,Facebook
308,hy.helpers.links.twitter,Twitter,Twitter
309,hy.helpers.links.youtube,YouTube,YouTube
310,hy.helpers.links.subscribe,Subscribe,Բաժանորդագրվել
311,hy.helpers.links.user_settings,Settings,Կարգավորումներ
312,hy.helpers.links.like,Like,Հավանել
313,hy.helpers.links.likes,Likes,Հավանել
314,hy.helpers.links.comments,Comment on this story,Մեկնաբանել նյութը
315,hy.helpers.links.views,%{num} views,%{num} Դիտումներ
316,hy.helpers.links.tags,Tags,Պիտակներ (Tags)
317,hy.helpers.links.menu,Menu,Մենյու
318,hy.helpers.links.pages,Edit Text on Site,Խմբագրել տեքստը կայքում
319,hy.helpers.links.next,Next,Next
320,hy.helpers.links.feed,Feed,Լրահոս
321,hy.helpers.links.download,Download,Download
322,hy.helpers.links.previous,Previous,Previous
323,hy.helpers.links.story_menu.link.story,Story,նյութ
324,hy.helpers.links.story_menu.link.story_settings,Story Settings,Նյութի կարգավորումները
325,hy.helpers.links.story_menu.link.collaborators,Collaborators,Համագործակիցներ
326,hy.helpers.links.story_menu.link.preview,Preview,Նախադիտում
327,hy.helpers.links.story_menu.link.publish,Publish,Հրապարակել
328,hy.helpers.links.story_menu.link.unpublish,Unpublish,Հրապարակումը չեղարկել 
329,hy.helpers.links.story_menu.link.review,Private URL,Մասնավոր URL
330,hy.helpers.links.story_menu.link.clone,Clone,Կրկնoրինակել
331,hy.helpers.links.story_menu.link.export,Download,Ներբեռնել
332,hy.helpers.links.story_menu.link.delete_story,Delete,Ջնջել
333,hy.helpers.links.story_menu.link.translations,Translations,Թարգմանություններ
334,hy.helpers.links.story_menu.title.story,Edit your story,Խմբագրեք Ձեր նյութը
335,hy.helpers.links.story_menu.title.story_settings,"Edit story title, authors, URL, summary, thumbnail, language, tags and/or categories, content etc.","Խմբագրել նյութը, վերնագիրը, հեղինակներին, URL-ը, համառոտ նկարագրությունը, մանրապատկերը (thumbnail), lլեզուն, պիտակները (tags) այս կամ այն դասակարգումները, բովանդակությունը և այլն."
336,hy.helpers.links.story_menu.title.collaborators,Manage which users have access to edit your story,"Կարգավորել, թե որ օգտատերերը կարող են խմբագրել Ձեր նյութը"
337,hy.helpers.links.story_menu.title.preview,See how your story looks,"Տեսնել, թե ինչ տեսք ունի ձեր նյութը"
338,hy.helpers.links.story_menu.title.publish,Make your story viewable to the world,Տեսանելի դարձրեք Ձեր նյութն աշխարհին
339,hy.helpers.links.story_menu.title.unpublish,Make your story NOT viewable to the world,Անտեսանելի դարձրեք Ձեր նյութն աշխարհին
340,hy.helpers.links.story_menu.title.review,URL to share this story before publishing,Այս նյութի՝ նախքան հրապարակելը տարածելու համար նախատեսված URL 
341,hy.helpers.links.story_menu.title.clone,Copy this story into a new story,Պատճենել այս նյութը նոր նյութի մեջ 
342,hy.helpers.links.story_menu.title.export,Download the complete story,Ներբեռնել ամբողջական նյութը 
343,hy.helpers.links.story_menu.title.delete_story,Deleting a story cannot be undone,Ջնջված նյութը չի վերականգնվի
344,hy.helpers.links.story_menu.title.translations,Translate your story into other languages,Թարգմանել Ձեր նյութն այլ լեզուներով
345,hy.helpers.titles.new,New %{model},Նոր %{model}
346,hy.helpers.titles.edit,Edit %{model},Խմբագրել %{model}
347,hy.helpers.titles.story_list,My Stories,Իմ նյութերը
348,hy.helpers.hints.nickname,"Your nickname is used in the URL to your published stories (e.g., nickname/story-title)",Ձեր կեղծանունը օգտագործվում է URL-ում Ձեր հրապարակած նյութերի համար (Օր. կեղծանուն/ նյութ-վերնագիր)
349,hy.helpers.hints.local_avatar,Image that is shown in the header bar and on your user page (png and jpg only).,"Նկար, որը կտեղադրվի վերին վահանակում և Ձեր էջում (միայն png և jpg)"
350,hy.helpers.hints.avatar,Image that is shown on the Author's page (png and jpg only).,Հեղինակի էջի նկար (միայն png և jpg)
351,hy.helpers.hints.like,Like this story,Հավանել այս նյութը
352,hy.helpers.hints.unlike,Unlike this story,Չհավանել այս նյութը 
353,hy.helpers.hints.staff_pick,Select as Staff Pick,Նշել որպես «Խմբագրության ընտրանի»
354,hy.helpers.hints.staff_unpick,Unselect as Staff Pick,Չեղարկել «Խմբագրության ընտրանի»-ն
355,hy.helpers.hints.is_staff_pick,Staff Pick,Խմբագրության ընտրանի
356,hy.helpers.hints.clone_asset,"If checked, the file to the left will be used for this translation","Նշելու դեպքում, ձախ կողմում գտնվող ֆայլը կներառվի այս թարգմանության համար"
357,hy.app.language.en,English,English
358,hy.app.language.ka,ქართული,ქართული
359,hy.app.language.hy,Հայերեն,Հայերեն
360,hy.app.language.ru,Русский,Русский
361,hy.app.language.az,Azərbaycan,Azərbaycan
362,hy.app.buttons.back,View All,Դիտել բոլորը
363,hy.app.buttons.list,View All,Դիտել բոլորը
364,hy.app.buttons.admin,Admin Section,Ադմինի բաժին
365,hy.app.buttons.delete,Delete,Ջնջել
366,hy.app.buttons.edit,Edit,Խմբագրել
367,hy.app.buttons.show,Show,Ցույց տալ
368,hy.app.buttons.cancel,Cancel,Չեղարկել
369,hy.app.buttons.update,Update,Թարմացնել
370,hy.app.buttons.save,Save,Պահպանել
371,hy.app.buttons.save_and_next,Save & Next,Պահպանել & Հաջորդը
372,hy.app.buttons.create,Create,Ստեղծել
373,hy.app.buttons.reset,Reset,Վերագործարկել
374,hy.app.buttons.remove,Remove,Հեռացնել
375,hy.app.buttons.confirm,Are you sure?,Համոզված եք?
376,hy.app.buttons.new,New,Նոր
377,hy.app.buttons.add_section,Add Section,Ավելացնել բաժին
378,hy.app.buttons.add_item,Add Item into Section,Բաժնին ավելացնել օբյեկտ
379,hy.app.buttons.up,Move Selected Section/Item Up,Տեղափոխել նշված բաժինը/օբյեկտը վերև
380,hy.app.buttons.down,Move Selected Section/Item Down,Տեղափոխել նշված բաժինը/օբյեկտը ներքև
381,hy.app.buttons.delete_item,Delete Selected Section/Item,Ջնջել նշված բաժինը/օբյեկտը
382,hy.app.buttons.preview,Preview,Նախադիտում
383,hy.app.buttons.preview_image,Preview Image,Նկարի նախադիտում
384,hy.app.buttons.preview_video,Preview Video,Վիդեոյի նախադիտում
385,hy.app.buttons.preview_audio,Listen To Audio,Լսել աուդիոն
386,hy.app.buttons.publish,Publish,Հրապարակել
387,hy.app.buttons.unpublish,Unpublish,Հրապարակումը չեղարկել 
388,hy.app.buttons.clone,Copy this story into a new story,Պատճենել այս նյութը նոր Նյութի մեջ
389,hy.app.buttons.export,Download the complete story,Ներբեռնել ամբողջական նյութը 
390,hy.app.buttons.scroll,Scroll,Ոլորում
391,hy.app.buttons.reviewer_key,Get URL to share this story before publishing,Ստացիր URL-ը՝ տարածելու նյութը նախքան հրապարակելը
392,hy.app.buttons.reviewer_key_published,Your story is published so there is no need to share this non-published URL,"Ձեր նյութը հրապարակվել է, այլևս կարիք չկա տարածելու այս չհրապարակված URL-ը"
393,hy.app.buttons.explore,Explore,Բացահայտել
394,hy.app.common.app_name_not_trans,Chai Khana,Չայխանա
395,hy.app.common.app_name,Chai Khana,Չայխանա
396,hy.app.common.app_intro,Chai Khana is an NGO that provides cross-border journalistic trainings and online publishing for issue-based multi-media coverage in the South Caucasus region.,Չայխանա ՀԿ-ն կազմակերպում է դասընթացներ տարածաշրջանի լրագրողների համար և առցանց հրապարակում մուլտիմեդիա նյութեր հարավկովկասյան խնդիրների վերաբերյալ
397,hy.app.common.app_intro_meta,Chai Khana is an NGO that provides cross-border journalistic trainings and online publishing for issue-based multi-media coverage in the South Caucasus region.,Չայխանա ՀԿ-ն կազմակերպում է դասընթացներ տարածաշրջանի լրագրողների համար և առցանց հրապարակում մուլտիմեդիա նյութեր հարավկովկասյան խնդիրների վերաբերյալ
398,hy.app.common.powered_by,Powered by,Աջակցությամբ
399,hy.app.common.powered_by_js,Jumpstart Georgia,Jumpstart Georgia
400,hy.app.common.powered_by_end,"",
401,hy.app.common.embed_slogan,Build your story with Chai Khana,Ստեղծեք Ձեր նյութը Չայխանայում
402,hy.app.common.added_on,Added on: %{date},Ավելացվել է: %{date}
403,hy.app.common.last_sign_in,Logged in last: %{date},Վերջին մուտքը: %{date}
404,hy.app.common.admin,Admin,Ադմին
405,hy.app.common.sign_out,Sign Out,Դուրս գալ
406,hy.app.common.jumpstart,JumpStart Georgia,JumpStart Georgia
407,hy.app.common.js_link_title,JumpStart Georgia - We communicate data better!,JumpStart Georgia - Ավելի լավ ենք համադրում տվյալները
408,hy.app.common.js_link_text,Built by,Ստեղծող
409,hy.app.common.search,Search for Story ...,Փնտրել նյութը
410,hy.app.common.build,Build Story,Ստեղծել նյութ
411,hy.app.common.explore,Explore Stories,Բացահայտել նյութեր
412,hy.app.common.about_story,About,Մեր մասին
413,hy.app.common.likes,Likes,Հավանումներ
414,hy.app.common.comments,Comments,Մեկնաբանություններ
415,hy.app.common.publish_date,Publish Date,Հրապարակման ամսաթիվը
416,hy.app.common.follow,Follow,Միանալ
417,hy.app.common.following,Following,Միացածները
418,hy.app.common.follow_link_title,Click to receive notifications whenever this author publishes new stories,"Սեղմեք, որպեսզի ստանաք ծանուցումներ այս օգտատիրոջ նոր հրապարակումների վերաբերյալ"
419,hy.app.common.unfollow_link_title,Click to stop receiving notifications whenever this author publishes new stories,"Սեղմեք, որպեսզի դադարեք ստանալ ծանուցումներ այս օգտատիրոջ նոր հրապարակումների վերաբերյալ"
420,hy.app.common.email,Email,Էլեկտրոնային փոստ
421,hy.app.common.views,Views,Դիտումներ
422,hy.app.common.permalink,Permalink,Պերմալինկ
423,hy.app.common.shortened_url,Short URL,Կարճ URL
424,hy.app.common.share_story,Share this story,Տարածել այս նյութը
425,hy.app.common.share_facebook,Share on Facebook,Տարածել Facebook-ում
426,hy.app.common.share_twitter,Share on Twitter,Տարածել Twitter-ում
427,hy.app.common.share,Share,Տարածել
428,hy.app.common.staff_pick,Staff Pick,Խմբագրության ընտրանի
429,hy.app.common.wide,wide,Լայն դիտում
430,hy.app.common.partial,Link to Story,Նյութի հղումը
431,hy.app.common.partial_text,"Embed a link to the story that has the same look as the story links on the home page of Chai Khana (image, title, author, etc)","Նյութի մեջ ներդնել հղում, որը ունի նույն տեսքը, ինչը որ ունեն Չայխանայի գլխավոր էջի նյութերը (նկար, վերնագիր, հեղինակ, և այլն)"
432,hy.app.common.full,Full Story,Ամբողջական նյութը
433,hy.app.common.full_text,Embed the complete story on another website. We suggest you make the width as large as possible to produce the best look.,"Ներդնել նյութը այլ կայքում. մենք խորհուրդ ենք տալիս, որպեսզի ընտրեք առավելագույն լայնություն` հնարավորինս բարձր որակով դիտման համար"
434,hy.app.common.feed,Chai Khana Feeds,Չայխանայի լրահոսը
435,hy.app.common.home,Home,Գլխավոր էջ
436,hy.app.common.required,Required,Պարտադիր
437,hy.app.common.nothing_selected,Nothing Selected,Ոչինիչ չի ընտրվել
438,hy.app.common.clone_asset,Use the original file?,Օգտագործել օրիգինալ ֆայլը?
439,hy.app.common.embed,Embed Code,Ներդրված կոդ
440,hy.app.common.scroll_top,Scroll to the top,Ոլորել վերև
441,hy.app.msgs.does_not_exist,You tried to access a page that does not exist.,Էջը գոյություն չունի
442,hy.app.msgs.not_authorized,You are not authorized to view that page.,Չեք կարող դիտել այս էջը.
443,hy.app.msgs.success_created,%{obj} was successfully created.,%{obj} հաջողությամբ ստեղծվել է
444,hy.app.msgs.success_updated,%{obj} was successfully updated.,%{obj} հաջողությամբ թարմացվել է
445,hy.app.msgs.success_publish,%{obj} was successfully published.,%{obj} հաջողությամբ հրապարակվել է
446,hy.app.msgs.success_unpublish,%{obj} was successfully unpublished.,%{obj} հաջողությամբ չի հրապարակվել
447,hy.app.msgs.success_clone,%{obj} was successfully cloned to %{to}.,%{obj} հաջողությամբ կրկնօրինակվել է %{to}.
448,hy.app.msgs.error_created,%{obj} wasn't created: %{err},%{obj} չի ստեղծվել: %{err}
449,hy.app.msgs.error_updated,%{obj} wasn't updated: %{err},%{obj} չի թարմացվել: %{err}
450,hy.app.msgs.error_publish,%{obj} wasn't published: %{err},%{obj} չի հրապարակվել: %{err}
451,hy.app.msgs.error_publish_missing_fields,%{obj} can't be published until you provide a summary and thumbnail image.,"%{obj} չի կարող հրապարակվել, քանի դեռ բացակայում է համառոտ նկարագրությունը և մանրապատկերը (thumbnail)"
452,hy.app.msgs.error_publish_missing_fields_link,Add the missing content.,Լրացնել բացթողնված բովանդակությունը.
453,hy.app.msgs.error_publish_missing_sections,At least one Section required before publishing.,Նվազագույնը մեկ բաժին է պահանջվում նախքան հրապարակելը.
454,hy.app.msgs.error_publish_missing_content_section,All Text Sections must have content in it.,Պահանջվում է առնվազը մեկ բաժին
455,hy.app.msgs.error_publish_missing_translations,The story must be completely translated in %{lang} in order to be published.,"Նյութը պետք է ամբողջությամբ թարգմանվի %{lang}-ով, որպեսզի հրապարակվի."
456,hy.app.msgs.error_unpublish,%{obj} wasn't unpublished: %{err},%{obj} չի հրապարակվել: %{err}
457,hy.app.msgs.error_clone,%{obj} wasn't cloned.,%{obj} չի կրկնօրինակվել
458,hy.app.msgs.error_clone_notification,Error occurred while cloning story: %{msg},Կրկնօրինակման ընթացքում ի հայտ եկավ սխալ: %{msg}
459,hy.app.msgs.error_export,Story can't be downloaded.,Նյութը հնարավոր չէ ներբեռնել
460,hy.app.msgs.error_get_data,The selected item could not be found,Նշված օբյեկտը չի հայտնաբերվել
461,hy.app.msgs.select_section,Please select a Section first in order to add an Item,Խնդրում ենք ավելացնելու համար նախ նշել բաժին և ապա օբյեկտ
462,hy.app.msgs.staff_pick,The story has been selected as a Staff Pick,Նյութը ընդգրկվեց «Խմբագրության ընտրանիում»
463,hy.app.msgs.staff_unpick,The story has been unselected as a Staff Pick,Նյութը հանվեց «Խմբագրության ընտրանուց»
464,hy.app.msgs.success_settings,Your settings were successfully updated.,Ձեր կարգավորումները հաջողությամբ թարմացվել են
465,hy.app.msgs.success_remove_avatar,Your Facebook avatar is now being used.,Օգտագործվում է Ձեր Facebook-ի ավատարը
466,hy.app.msgs.nickname_duplicate,This user URL already exists.,Այս օգտատերի URL-ն արդեն առկա է
467,hy.app.msgs.nickname_url,Your URL will be:,Ձեր URL կլինի :
468,hy.app.msgs.story_duplicate,This story URL already exists.,Այս Նյութի URL արդեն առկա է
469,hy.app.msgs.story_url,Story URL will be:,Նյութի URL կլինի:
470,hy.app.msgs.update_translations,Don't forget to translate this new item!,Don't forget to translate this new item!
471,hy.app.msgs.invitation.accepted,You have accepted the invitation to collaborate on '%{title}',Դուք ընդունել եք '%{title}'-ում համագործակցելու հրավերը 
472,hy.app.msgs.invitation.accepted_already,You have already accepted the invitation to collaborate on '%{title}',Դուք արդեն ընդունել եք %{title}'-ում համագործակցելու հրավերը 
473,hy.app.msgs.invitation.bad,"Sorry, your invitation could not be found or the story has been deleted.",Ցավոք Ձեր հրավերը հնարավոր չէ գտնել կամ նյութը ջնջվել է
474,hy.app.msgs.invitation.declined,Your invitation was declined,Ձեր հրավերը մերժվել է 
475,hy.app.msgs.one_section.content,Only one Item can be added to a Text section,Տեքստի բաժնին կարող է ավելացվել միայն մեկ օբյեկտ
476,hy.app.msgs.one_section.slideshow,Only one Item can be added to an Image Slideshow section,Սլայդշուի բաժնին կարող է ավելացվել միայն մեկ օբյեկտ
477,hy.app.msgs.one_section.embed_media,Only one Item can be added to an Embed Online Media section,Ներդրված առցանց մեդիայի բաժիններին կարող է ավելացվել միայն մեկ օբյեկտ
478,hy.app.msgs.one_section.youtube,Only one Item can be added to a YouTube section,YouTube-ի բաժիններին կարող է ավելացվել միայն մեկ օբյեկտ
479,hy.app.msgs.one_section.general,Only one Item can be added to this type of section,Այս տիպի բաժիններին կարող է ավելացվել միայն մեկ օբյեկտ
480,hy.app.msgs.destroy_story.success,Story was successfully deleted.,Նյութը հաջողությամբ ջնջվեց
481,hy.app.msgs.destroy_story.error,Error occurred while deleting the story: %{err},Նյութի ջնջման ընթացքում ի հայտ եկավ սխալ: %{err}
482,hy.app.msgs.destroy_item.success,Item was successfully deleted.,Օբյեկտը հաջողությամբ ջնջվեց
483,hy.app.msgs.destroy_item.error,Error occurred while deleting the item: %{err},Օբյեկտի ջնջման ընթացքում ի հայտ եկավ սխալ: %{err}
484,hy.app.msgs.destroy_item.error_not_found,Item could not be found to delete.,Ջնջելու ենթակա օբյեկտը չի հայտնաբերվել
485,hy.app.msgs.embed_code,Copy and paste this embed code into your web page,Պատճենեք և տեղադրեք այս ներդրված կոդը Ձեր էջում
486,hy.app.msgs.collaborators.success_remove,%{name} was removed as a collaborator,%{name} օգտատերը հեռացվել է համագործակցությունից
487,hy.app.msgs.collaborators.user_not_found,User to remove as a collaborator could not be found,"Օգտատերը, որին Դուք ցանկանում էիք հեռացնել, որպես համագործակցող, չի հայտնաբերվել"
488,hy.app.msgs.collaborators.no_permission,You do not have permission to remove this collaborator,Դուք այս համագործակցողին հեռացնելու  իրավունք չունեք 
489,hy.app.msgs.collaborators.success_invitations,Invitations were sent!,Հրավերները ուղարկված են
490,hy.app.msgs.collaborators.error_invitations_all,No invitations were sent due to the following erros: %{msg},Ոչ մի հրավեր չի ուղարկվել սույն սխալի պատճառով: %{msg}
491,hy.app.msgs.collaborators.error_invitations_some,"Some invitations were sent, but some were not due to the following erros: %{msg}",Որոշ հրավերներ չեն ուղարկվել սույն սխալի պատճառով: %{msg}
492,hy.app.msgs.notification.true,You will be sent notifications.,Ձեզ ծանուցում կուղարկվի
493,hy.app.msgs.notification.false,You will not be sent notifications.,Ձեզ ծանուցում չի ուղարկվի
494,hy.app.msgs.notification.new_theme_all_success,You will recieve a notification whenever a theme is added.,"Դուք կստանաք ծանուցում, երբ թեմա ավելացվի."
495,hy.app.msgs.notification.new_theme_none_success,You will not receive any notifications when themes are added.,"Դուք չեք ստանա ոչ մի ծանուցում, երբ թեմաներ ավելացվեն."
496,hy.app.msgs.notification.new_story_by_type_success,You will receive a notification when a story is added to these types: %{types}.,"Դուք ծանուցում կստանաք, երբ նյութ ավելացվի այս տեսակներին: %{types}."
497,hy.app.msgs.notification.story_comments_yes,You will be sent notifications when a comment is made to one of your stories.,"Դուք կծանուցվեք, Ձեր նյութերի տակ նոր մեկնաբանությունների մասին"
498,hy.app.msgs.notification.story_comments_no,You will not be sent notifications when a comment is made to one of your stories.,"Դուք չեք ծանուցվի, Ձեր նյութերի տակ նոր մեկնաբանությունների մասին"
499,hy.app.msgs.notification.following_no,You will no longer receive notifications about new stories from '%{name}'.,Դուք այլևս չեք ստանա ծանուցումներ  '%{nickname}' օգտատիրոջ նոր նյութեր մասին
500,hy.app.msgs.notification.language,You will be sent notifications in %{language}.,Ձեզ կուղարկվի ծանուցում %{language} լեզվով
501,hy.app.msgs.fail_change_order,The item was not able to be moved,Օբյեկտը տեղափոխել հնարավոր չէ
502,hy.app.msgs.nothing_selected,Please select a section/item to delete,Խնդրում ենք նշել ջնջելու ենթակա բաժինը/օբյեկտը
503,hy.app.msgs.fail_delete,The section/item could not be deleted,Բաժինը/օբյեկտը ջնջել չհաջողվեց
504,hy.app.msgs.confirm_delete,Are you sure you want to delete this section/item?,"Վստա՞հ եք, որ ցանկանում եք ջնջել բաժինը/օբյեկտը"
505,hy.app.msgs.video_processed,Your video is processed,Ձեր վիդեոն մշակվեց
506,hy.app.msgs.video_not_processed,Your video is being processed,Ձեր վիդեոն մշակման փուլում է
507,hy.app.msgs.not_found_for_update,The record to update could not be found in the database.,Պահոցում թարմացվող գրանցումը հայտնաբերել չհաջողցեց
508,hy.section_types.content.name,Text,Տեքստ
509,hy.section_types.content.description,"Can include html, css styling and images","Կարող է ներառել html, css ոճեր և պատկերներ"
510,hy.section_types.media.name,Full-Screen Media Slideshow,Սլայդշոու ամբողջ էկրանով
511,hy.section_types.media.description,Images and/or videos as a full-screen vertical slideshow,"Նկարներ/վիդեոներ ուղղահայաց սլայդշոուով, ողջ էկրանով"
512,hy.section_types.slideshow.name,Image Slideshow,Նկարների սլայդշոու
513,hy.section_types.slideshow.description,Images in a horizontal slideshow,Նկարները հորիզոնական սլայդշոույով
514,hy.section_types.embed_media.name,Embed Online Media,Ներդրված առցանց մեդիա
515,hy.section_types.embed_media.description,"YouTube, Vimeo, etc","YouTube, Vimeo, և այլն"
516,hy.section_types.youtube.name,YouTube Video,Վիդեո YouTube-ում
517,hy.section_types.youtube.description,YouTube video with ability to setting caption language,Ենթագրերի լեզվի կարգավորումներով վիդեո YouTube-ում
518,hy.section_types.infographic.name,Infographic,Infographic
519,hy.section_types.infographic.description,"Infographic, interactive, or factoids with ability to add datasets and data sources","Infographic, interactive, or factoids with ability to add datasets and data sources"
520,hy.story_role.editor,Editor,Խմբագիր
521,hy.story_role.translator,Translator,Թարգմանիչ
522,hy.message_types.bug,Report a Bug,Հաղորդել սխալի մասին
523,hy.message_types.feature,Request a Feature,Պահանջել նոր կարգավորում/հատկություն
524,hy.message_types.feedback,General Feedback,Ընդհանուր դիտողություններ
525,hy.filters.all,All,Բոլորը
526,hy.filters.matches,Matches,Համընկնումներ
527,hy.filters.staff_pick,Staff Pick,Խմբագրության ընտրանի
528,hy.filters.staff_pick_title,View stories that have been selected as Staff Picks,"Դիտել նյութերը, որոնք ընգրկվել են «Խմբագրության ընտրանիում» "
529,hy.filters.staff_pick_title_active,Remove Staff Pick filter,Հեռացնել «Խմբագրության ընտրանի» ֆիլտրը 
530,hy.filters.sort_header,Sorted By,Դասակարգել ըստ
531,hy.filters.sort_title,Indicate how the stories should be sorted,Նշեք նյութերի դասակարգումը  
532,hy.filters.filters,Filters,Ֆիլտրեր
533,hy.filters.all_stories,All Stories,Բոլոր նյութերը
534,hy.filters.sort.recent,Recent,Վերջին դիտվածները
535,hy.filters.sort.reads,Views,Դիտումեր
536,hy.filters.sort.likes,Likes,Հավանումներ
537,hy.filters.category_header,Category,Դասակարգում
538,hy.filters.category_title,View stories that belong to a category,Դիտել որոշակի դասակարգման նյութեր
539,hy.filters.theme_header,Theme,Թեմա
540,hy.filters.theme_title,View stories that belong to a theme,Դիտել որոոշակի թեմայով նյութեր
541,hy.filters.language_header,Language,Լեզու
542,hy.filters.language_title,View stories that are written in a particular language,Դիտել որոշակի լեզվով նյութեր
543,hy.filters.search,Find a Story,Գտնել նյութը
544,hy.filters.following,Following,Հավանել
545,hy.filters.following_title,View stories of users that you are following,"Դիտել այն օգտագերերի նյութերը, որոնց դուք բաժանորդագրված եք"
546,hy.filters.following_title_active,Remove Following filter,Հեռացնել հետևյալ ֆիլտրը
547,hy.filters.not_published,Not Published,Չի հրապարակվել
548,hy.filters.not_published_title,View stories that are not published,Դիտել չհրապարակված նյութերը
549,hy.filters.not_published_title_active,Show all stories,Ցույց տալ բոլոր նյութերը
550,hy.tokeninput.searchingText,Searching...,Որունում է
551,hy.tokeninput.tag.hintText,Search for an existing tag or enter a new tag,"Առկա պիտակների (tag) որոնում, նորերի ստեղծման համար"
552,hy.tokeninput.tag.noResultsText,No matches found. Press 'Enter' to save this new tag.,"Համընկնումներ չեն հայտնաբերվել, սեղմեք 'Enter' որպեսզի ավելացնեք այս պիտակը (tag)"
553,hy.tokeninput.collaborator.hintText,Search for an existing user or enter the email address for a new user,"Փնտրեք առկա օգտատիրոջ, կամ մուտքագրեք էլեկտրոնային հասցե նոր օգտատիրոջ համար"
554,hy.tokeninput.collaborator.noResultsText,No matches found. Press 'Enter' to add this email address to the list of invited collaborators.,"Համընկնումներ չեն հայտնաբերվել, սեղմեք 'Enter' որպեսզի ավելացնեք այս էլեկտրոնային հասցեն հրավիրված համագործակցողների ցուցակին"
555,hy.layouts.application.copyright,Copyright,Հեղինակային իրավունքներ
556,hy.layouts.application.copyright_text,Copyright of these reports belongs to the Chai-Khana NGO. Any republishing of materials is not allowed without the prior consent of Chai-Khana.,"Նյութի հեղինակային իրավունքները պատկանում են «Չայխանա» ՀԿ-ին: Վերահրատարակումն առանց «Չայխանա»-յի համաձայնության, արգելվում է:"
557,hy.layouts.application.disclaimer,Disclaimer,Disclaimer
558,hy.layouts.application.disclaimer_text,"This publication has been produced with the assistance of MYMEDIA, a DANIDA funded project. The content of this publication is the sole responsibility of the author/contractor/implementing partner/international organisation and can in no way be taken to reflect the official opinion of MYMEDIA / DANIDA. ","Այս կայքը ստեղծվել է MYMEDIA շնորհիվ, որը DANIDA-յի կողմից ֆնանսավորվող ծրագիր է: Հրապարակումների բովանդակությունը միմիայն հեղինակների, համագործակցողների և միջազգային կազմակերպությունների պատասխատվության ներքո է և ոչ մի կեր չեն արտահայտում MYMEDIA / DANIDA-ի պաշտոնական տեսակետը:"
559,hy.layouts.unsupported_browser.title,Unsupported Browser,Չսատարվող բրաուզեր
560,hy.layouts.unsupported_browser.video,Your browser does not support this video.,Ձեր բրաուզերը չի սատարում այս վիդեոն
561,hy.layouts.unsupported_browser.p1,We are sorry to report that your browser is out of date and will not properly render the content from this website.,"Ցավոք, Ձեր բրաուզերը հնացած է, և պատշաճ չի ցուցադրի մեր կայքի բովանդակությունը"
562,hy.layouts.unsupported_browser.p2,"On the bright side, there are several free browsers that you can download that are compatible with this site.","Սակայն կան մի քանի անվճար բրաուզերներ, որոնք դուք կարող եք ներբեռնել, և որոնք կիրառելի են այս կայքի համար"
563,hy.layouts.unsupported_browser.chrome,Chrome,Chrome
564,hy.layouts.unsupported_browser.firefox,Firefox,Firefox
565,hy.layouts.unsupported_browser.ie,Internet Explorer (Windows only),Internet Explorer (Միայն Windows-ի համար)
566,hy.layouts.unsupported_browser.opera,Opera,Opera
567,hy.layouts.unsupported_browser.Safari,Safari,Safari
568,hy.layouts.unsupported_browser.admin,Admin,Ադմին
569,hy.layouts.unsupported_browser.sign_out,Sign Out,Դուրս գալ
570,hy.layouts.unsupported_browser.js_link_title,JumpStart Georgia - We communicate data better!,JumpStart Georgia - Ավելի լավ ենք համադրում տվյալները
571,hy.layouts.unsupported_browser.js_link_text,Built by,Ստեղծվել է
572,hy.layouts.storybuilder.source,Source,Աղբյուր
573,hy.layouts.storybuilder.target,Target,Թիրախ
574,hy.layouts.storybuilder.copy_paste,Copy from source,Պատճենել աղբյուրից
575,hy.shared.grid.no_stories,Oh no - no stories could be found!,Օ ոչ՛ ... նյութեր չգտնվեցին
576,hy.shared.story_nav_modals.copy,Copy To Clipboard...,Պատճենել սեղմատախտակում (clipboard)
577,hy.shared.story_nav_modals.copied,Copied!,Պատճենված է
578,hy.admin.index.title,Administration Section,Ադինիստրատիվ բաժին
579,hy.admin.index.users,Users,Օգտատերեր
