Line #,Key,en Version,hy Translation
580,hy.admin.users.edit.title,Editing User,Խմբագրող օգտատեր
581,hy.admin.users.index.title,Users,Օգտատերեր
582,hy.admin.users.new.title,New User,Նոր օգտատեր
583,hy.admin.users.show.title,User Details,Օգտատերի տվյալները
584,hy.admin.themes.form.header_features,Features,Features
585,hy.admin.themes.form.header_add_story,Select Story to be Feature,Select Story to be Feature
586,hy.admin.themes.form.header_current_features,Featured Stories In the Order They Will Appear,Featured Stories In the Order They Will Appear
587,hy.admin.themes.form.no_stories,No stories have been assigned to this theme yet.,No stories have been assigned to this theme yet.
588,hy.admin.themes.form.no_features,No stories have been selected to be features.,No stories have been selected to be features.
589,hy.root.about.title,About Chai Khana,Չայխանայի մասին
590,hy.root.embed.home_link,Built on Chai Khana,Ստեղծվել է Չայխանայում
591,hy.stories.new.title,Story Settings Form,Նյութի կարգավորումների ձև
592,hy.stories.edit.title,Story Settings Form,Նյութի կարգավորումների ձև
593,hy.stories.form.placeholder.title,Title of Story,Նյութի վերնագիր
594,hy.stories.form.placeholder.permalink,URL to the story,Նյութի URL
595,hy.stories.form.placeholder.author,Author(s) of the article,Հոդվածի հեղինակ(ներ)
596,hy.stories.form.placeholder.media_author,Author(s) of photos and/or videos,Ֆոտոների և/կամ (վիդեոների) հեղինակներ
597,hy.stories.form.placeholder.translation_author,Author(s) that translated the story into this language,"Հեղինակ(ներ), որոնք թարգմանել են նյութն այս լեզվով "
598,hy.stories.form.hint.title,Story title will appear at the top of your story,Նյութի վերնագիրը կհայտնվի վերևում 
599,hy.stories.form.hint.permalink,"The default URL is the title of the story, but you can change it if desired","Նյութի URL-ը մնում է նյութի վերնագիրը, եթե այլ հրահանգ չկա"
600,hy.stories.form.hint.author,Select the author(s) of the story to allow the story to appear on their webpage.,"Ընտրեք նյութի համահեղինակներին, որպեսզի նյութը երևա նաև նրանց էջերում"
601,hy.stories.form.hint.media_author,Author names will appear below the Story Author names,Համահեղինակների անունները կերևան նյութի հեղինակի անվան տակ
602,hy.stories.form.hint.translation_author,Author names will appear below the Photo and Video Author names,Համահեղինակների անունները կերևան վիդեոյի/նկարի հեղինակի անունների տակ
603,hy.stories.form.hint.published,Published stories are available for the world to view,Հրապարակված նյութերը հասանելի են ողջ աշխհարհում
604,hy.stories.form.hint.publish_home_page,"If checked, your published story will appear on the site's homepage",Նշելու դեպքում Ձեր նյութը կհայտնի գլխավոր էջում
605,hy.stories.form.hint.template,Choose template to apply styling to story,Ընտրեք նյութի ոճի համար կաղապար
606,hy.stories.form.hint.thumbnail,Image that is used to show the story on the home page when the story is published (jpg and png only; 4MB file size limit),"Նկարը, որը կօգտագործվի Ձեր նյութը գլխավոր էջում հրապարակելուց (միայն՝ jpg և png, առավելագույն ծավալը 4MB)"
607,hy.stories.form.hint.editor,Person that created the story record in this website,"Անձը, որը ստեղծել է այս նյութը"
608,hy.stories.form.hint.editors,Select people that you want to give access to edit the story,"Նշեք մարդկանց, որոնց թույլ եք տալիս խմբագրել Ձեր նյութը"
609,hy.stories.form.hint.about,Short summary of story that will be used on the home page and when you story is shared,Նյութի համառոտ նկարագրություն. այն կօգտագործվի գլխավոր էջում Ձեր նյութի հրապարակման ժամանակ
610,hy.stories.form.hint.locale,Select the language of your story. Allows users to filter stories by a language.,"Ընտրեք Ձեր նյութի լեզուն, որպեսզի օգտատերերը կարողանան զտել նյութերը ըստ լեզուների"
611,hy.stories.form.hint.categories,Select the category(s) your story belongs to.  Allows users to filter stories by a category.,"Նշեք, թե Ձեր նյութը որ դասակարգմանը (դասակարգումներին) է պատկանում, որպեսզի օգտատերերը կարողանան զտել նյութերն ըստ դասակարգումների."
612,hy.stories.form.hint.tag_list,"Enter text to find existing tags.  If your tag does not exist yet, press 'Enter' to add the new tag to the list.","Մուտքագրեք՝ գոյություն ունեցող պիտակները (tag) գտնելու համար. եթե նրանք գոյություն չունեն, ապա սեղմեք  'Enter' նոր պիտակ ավելացնելու համար:"
613,hy.stories.form.hint.story_type,Select the type of your story.,Ընտրել նյութի տեսակը
614,hy.stories.form.hint.theme,Select the theme(s) your story belongs to.,Ընտրել նյութի թեմաները
615,hy.stories.form.hint.in_theme_slider,"If checked, this story will appear in the slider at the top of the theme page.",Նշելու դեպքում նյութը կհայտնվի թեմայի էջի վերևի շարքում
616,hy.stories.collaborators.title,Collaborators for '%{title}','%{title}' նյութի համագործակցողները
617,hy.stories.collaborators.owner_header,Story Author,Նյութի հեղինակ
618,hy.stories.collaborators.collaborators_header,Story Collaborators,Նյութի համագործակցող
619,hy.stories.collaborators.explanation,A story collaborator is someone that has access to edit this story.,Նյութի համագործակցողը կարող է խմբագրել այս նյութը.
620,hy.stories.collaborators.editors_header,Editors,Խմբագիրներ
621,hy.stories.collaborators.editor_explanation,An Editor has access to add/edit the story and translate the story into any language. An Editor can also add collaborators and publish the story.,Խմբագիրն իրավունք ունի ավելացնել/խմբագրել նյութը և թարգմանել այն: Խմբգաիրը կարող է նաև ավելացնել համագործակցողների և հրապարակել նյութը:
622,hy.stories.collaborators.translators_header,Translators,Թարգմանիչներ
623,hy.stories.collaborators.translator_explanation,"A Translator has access to translate the story into a specific language(s). A Translator does not have the ability to edit the original story, add collaborators or publish the story.","Թարգմանիչը ունի նյութը որոշակի լեզվով /լեզուներով թարգմանելու իրավունք. Թարգմանիչը իրավունք չունի խմբագրել տեքստը, ավելացնել համագործակցողների կամ հրապարակել"
624,hy.stories.collaborators.remove_title,Remove %{name},Հեռացնել %{name} օգտատիրոջը
625,hy.stories.collaborators.not_accepted_title,%{name} has not accepted the invitation yet,%{name} օգտատերը դեռ չի ընդունել Ձեր հրավերը
626,hy.stories.collaborators.add_header,Add Collaborators,Ավելացնել համագործակցողների
627,hy.stories.collaborators.add_explanation,"For the users you enter below, an email will be sent inviting them to be a collaborator on this story.",Ստորև մուտքագրված օգտատերերին կուղարկվի ծանուցում համագործակցության հրավերի մասին
628,hy.stories.collaborators.editor_label,Enter the names or email addresses of the editors,Մուտքագրել խմբագիրների անունները կամ էլեկտրոնային հասցեները
629,hy.stories.collaborators.language_label,Select the translation language(s),Ընտրել թարգմանության լեզու(ներ)
630,hy.stories.collaborators.translator_label,Enter the name or email address of the translator,Մուտքագրել թարգմանչի անունը կամ էլեկտրոնային հասցեն
631,hy.stories.collaborators.translator_add,Add Another Translator,Ավելացնել մեկ այլ թարգմանչի
632,hy.stories.collaborators.translator_remove,Remove Translator,Հեռացնել թարգմանչին
633,hy.stories.collaborators.message,Add Message to Notification (optional),Ծանուցմանը կցել նամակ (ընտրովի)
634,hy.stories.collaborators.submit,Send Collaboration Invitation,Ուղարկել համագործակցության հրավեր
635,hy.stories.media.form_title,Full-Screen Media Slideshow Form,Ողջ էկրանով մեդիա սլայդշոույի ձև
636,hy.stories.media.left,Left,Ձախ
637,hy.stories.media.center,Center,Կենտրոն
638,hy.stories.media.right,Right,Աջ
639,hy.stories.media.image,Image,Նկար
640,hy.stories.media.video,Video,Վիդեո
641,hy.stories.media.floating,Floating,Լողացող
642,hy.stories.media.fixed,Fixed,Ֆիքսված
643,hy.stories.media.placeholder.title,Media title,Մեդիայի վերնագիրը
644,hy.stories.media.placeholder.caption,Caption text,Ենթագրերի տեքստը
645,hy.stories.media.placeholder.source,Source of the image/video,Նկարի/վիդեոյի աղբյուրը
646,hy.stories.media.hint.title,"This text only appears in the left sidebar, it will not show up in the story","Սույն տեքստը կերևա միայն ձախ կողային վահանակի վրա, այն չի ներառվի նյութի մեջ"
647,hy.stories.media.hint.media_type,"For videos, an image is necessary because videos are not loaded on mobile devices.","Վիդեոների համաև անհրաժեշտ է պատկեր, քանի որ նրանք չեն բեռնվելու բջջային սարքերի վրա"
648,hy.stories.media.hint.caption,"Caption text will appear on top of the image/video. If this is the first item in the story, the caption text is hidden.","Ենթագրերի տեքստը կերևա նկարի/վիդեոյի վերևի հատվածում. եթե վերջինս առաջինն օբյեկտն է, ապա ենթագրերը չեն երևա"
649,hy.stories.media.hint.source,"Source of the image/video, appears in the bottom-right corner",Նկարի/վիդեոյի աղբյուրը կերևա ներքևի աջ անկյունում
650,hy.stories.media.hint.image,Only jpg format allowed; 4MB file size limit,"Ընդունվում է միայն .jpg ֆայլեր, առավելագույն ծավալը՝ 4MB"
651,hy.stories.media.hint.video,"Only mp4, mov, webm, ogv, flv, avi and wmv formats accepted; 25MB file size limit. After videos are uploaded they must be processed before they are available for viewing. You will receive a notification when the processing is complete, typically within a few minutes.","Ընդունելի են միայն mp4, mov, webm, ogv, flv, avi և wmv Ֆորմատները; Առավելագույն ծավալը՝ 25MB. Վերբեռնումից հետո, վիդեոները պետք է անցնեն մշակում, որից հետո միայն կդառնան տեսանելի. Մշակման ավարտին պես (սովորաբար մի քանի րոպեների ընթացքում) Դուք կծանուցվեք:"
652,hy.stories.media.hint.caption_align,The Caption text will appear on top of the image/video (appears on the left by default) ,"Ենթագրերի տեքստը կհայտնվի պատկերի/վիդեոյի վերևի հատվածում (ձախ մասում, եթե այլ հրահանգ չկա)"
653,hy.stories.media.hint.infobox_type,The Caption text can float on top of the image/video or can be fixed at the bottom of the image/video,"Ենթագրերի տեքստը կարող է «լողալ» նկարի/վիդեոյի վերևի հատվածում, կամ լինել ֆիքսված ներքևում"
654,hy.stories.media.hint.video_loop,"If checked, the video will loop infinitly, otherwise the video will not loop",Նշելու դեպքում վիդեոն անընդհատ կվերախաղաղարկվի (այլ պարագայում այն չի վերախաղարկվի)
655,hy.stories.section.form_title,Section Form,Բաժնի ձև
656,hy.stories.section.yes,Yes,Այո
657,hy.stories.section.no,No,Ոչ
658,hy.stories.section.placeholder.title,Section title,Բաժնի վերնագիր
659,hy.stories.section.hint.title,"This text appears in the left sidebar and, if Navigation Shortcut is selected, will appear as the title text for the shortcut","Սույն տեքստը կերևա միայն աջ կողային վահանակի վրա, այն չի ներառվի նյութի մեջ, և եթե նշված է նավիգացիոն դյուրանցումը, ապա այն կցուցադրվի վերջինիս վերնագիր:"
660,hy.stories.section.hint.type,Selecting this type determines what kind of information you can add into this section,"Նշելու դեպքում, այն կսահմանի բաժնին ավելացվելիք տեղեկության տեսակը"
661,hy.stories.section.hint.has_marker,"If checked, there will be a navigation shortcut link to go to this section","Նշելու դեպքում, կլինի նավիգացիոն դյուրանցման հղում սույն բաժին գալու համար"
662,hy.stories.section.hint.audio,Background audio to play while this section is in view (mp3 format only; 10mb file size limit),"Ֆոնային աուդիո բաժնի դիտման ժամանակ հնչելու համար (միայն mp3, առավելագույն ծավալ 10mb)"
663,hy.stories.section.hint.delete_audio,"If checked, the Audio Track will be deleted",Ընտրելու դեպքում սույն աուդիոֆայլը կջնջվի
664,hy.stories.content.form_title,Text Form,Տեքստի ձև
665,hy.stories.content.placeholder.title,Text title,Տեքստի վերնագիրը
666,hy.stories.content.placeholder.caption,optional,ընտրովի
667,hy.stories.content.placeholder.sub_caption,optional,ընտրովի
668,hy.stories.content.hint.title,"This text only appears in the left sidebar, it will not show up in the story","Սույն տեքստը կերևա միայն աջ կողային վահանակի վրա, այն չի ներառվի նյութի մեջ"
669,hy.stories.content.hint.caption,Heading of text will appear at the top of the section,Վերնագիրը կհայտնվի բաժնի վերևի հատվածում
670,hy.stories.content.hint.sub_caption,Subheading of text will appear below the Heading,Ենթավերնագիրը կհայտնի վերնագրի անմիջապես ներքևում
671,hy.stories.content.hint.content,"Text can include html, css styling and images","Տեքստը կարող է ներառել html, css styling և նկարներ"
672,hy.stories.reviewer_key.title,Private URL,Մասնավոր URL
673,hy.stories.reviewer_key.desc,"You can copy and share the following URL with whomever you want to review '%{title}' before it is published. These people will have the ability to read your story, but not edit it.","Հետևյալ URL-ի միջոցով Դուք ստուգել/գրախոսելու նպատակով կարող եք կիսվել '%{title}' նյութով ցանկացած մարդու հետ մինչև հրապարակումը. նրանք կկարողանան միայն կարդալ Ձեր նյութը, սակայն չեն կարողանա խմբագրել այն"
674,hy.stories.slideshow.form_title,Image Slideshow Form,Նկարների սլայդշոուի ձև
675,hy.stories.slideshow.add_image,Add Image,Ավելացնել նկար
676,hy.stories.slideshow.placeholder.title,Slideshow Title,Սլայդշոուի վերնագիր
677,hy.stories.slideshow.placeholder.caption,optional,ընտրովի
678,hy.stories.slideshow.hint.title,"This text only appears in the left sidebar, it will not show up in the story","Սույն տեքստը կերևա միայն աջ կողային վահանակի վրա, այն չի ներառվի նյութի մեջ"
679,hy.stories.slideshow.hint.caption,Heading will appear at the top of the slideshow,Վերնագիրը կերևա սլայդշոուի վերևում
680,hy.stories.slideshow.hint.description,The description will appear below the slideshow,Նկարագրությունը կհայտնվի սլայդ շոուից ներքև
681,hy.stories.asset_file_fields.remove_image,Remove,Հեռացնել
682,hy.stories.asset_file_fields.placeholder.caption,optional,ընտրովի
683,hy.stories.asset_file_fields.placeholder.source,optional,ընտրովի
684,hy.stories.asset_file_fields.hint.caption,Image Description will appear below the image,Նկարի նկարագրությունը կերևա նկարի ներքևում
685,hy.stories.asset_file_fields.hint.source,Source will appear below the Image Description,Նկարի աղբյուրը կերևա նկարի ներքևում
686,hy.stories.asset_file_fields.hint.asset,Only jpg and png format allowed; 4MB file size limit,"Թույլատրվում է միայն jpg և png, առավելագույն ծավալը 4MB"
687,hy.stories.asset_file_fields.label.caption,Image Description,Նկարի նկարագրություն
688,hy.stories.asset_file_fields.label.source,Image Source,Լուսանկարի աղբյուր
689,hy.stories.embed_media.form_title,Embed Online Media Form,Ներդրվող մեդիայի ձև
690,hy.stories.embed_media.get_media,Get Online Media,Բերել առցանց մեդիա
691,hy.stories.embed_media.preview,Preview of Online Media,Առցանց մեդիայի նախադիտում
692,hy.stories.embed_media.error,The URL could not be processed. Please try again.,URL  մշակումը չիրականացավ.խնդրում ենք կրկին փորձել
693,hy.stories.embed_media.placeholder.title,Embed Online Media Title,Ներդրվող մեդիայի վերնագիր
694,hy.stories.embed_media.placeholder.url,URL to online media,Առցանց մեդիայի URL
695,hy.stories.embed_media.hint.title,"This text only appears in the left sidebar, it will not show up in the story","Սույն տեքստը կերևա միայն աջ կողային վահանակի վրա, այն չի ներառվի նյութի մեջ"
696,hy.stories.embed_media.hint.url,"The following sites can be used for embeding online media: AUDIO: Soundcloud, Spotify; VIDEO: YouTube, Vimeo, Twitch.TV, Dotsub, Dailymotion, LiveLeak, Vine, TED","Ներդրված բովանդակության համար կարող են օգտագործել հետևյալ կայքերը. Աուդիո՝ Soundcloud, Spotify; Վիդեո՝ YouTube, Vimeo, Twitch.TV, Dotsub, Dailymotion, LiveLeak, Vine, TED"
697,hy.stories.youtube.form_title,YouTube Video Form,YouTube-ի վիդեոների ձև
698,hy.stories.youtube.get_media,Get Youtube Video,Բերել վիդեոն Youtube-ից
699,hy.stories.youtube.preview,Preview of YouTube Video,YouTube-ի վիդեոյի նախադիտում
700,hy.stories.youtube.error,The URL could not be processed. Please try again.,Հղման մշակումը չիրականացավ. խնդրում ենք կրկին փորձել:
701,hy.stories.youtube.generate_iframe.missing_api_key,value can't be generated due to missing API key.,value can't be generated due to missing API key.
702,hy.stories.youtube.generate_iframe.error,value can't be generated.,value can't be generated.
703,hy.stories.youtube.placeholder.title,YouTube Title,Վերնագիրը YouTube-ում
704,hy.stories.youtube.placeholder.url,URL to YouTube video,YouTube-ի վիդեոյի URL-ը
705,hy.stories.youtube.hint.title,"This text only appears in the left sidebar, it will not show up in the story","Սույն տեքստը կերևա միայն աջ կողային վահանակի վրա, այն չի ներառվի նյութի մեջ"
706,hy.stories.youtube.hint.url,Copy a YouTube URL and paste it here,Պատճենե՛ք և տեղադրեք YouTube-ի հղումը
707,hy.stories.youtube.hint.fullscreen,"If checked, the video will take up the entire screen",Նշելու դեպքում վիդեոն կցուցադրվի ողջ էկրանով
708,hy.stories.youtube.hint.loop,"If checked, the video will loop over and over",Նշելու դեպքում վիդեոն անընդհատ կխաղաղարկվի
709,hy.stories.youtube.hint.info,"If checked, the title bar will be shown on top of the video",Նշելու դեպքում վերնագիրը կցուցադրվի վիդեոյի վերևի հատվածում
710,hy.stories.youtube.hint.cc,"If checked, the video subtitles will be shown by default",Նշելու դեպքում ենթագրերը կցուցադրվեն ինքնըստինքյան
711,hy.stories.youtube.hint.menu_lang,Language of the YouTube menu/controls,YouTube-ի մենյույի/կարգավորումների լեզուն
712,hy.stories.youtube.hint.cc_lang,Language of the subtitles to show by default,Ենթագրերի հիմնական լեզուն 
713,hy.stories.infographic.form_title,Infographic Form,Infographic Form
714,hy.stories.infographic.add_datasource,Add Data Source,Add Data Source
715,hy.stories.infographic.static,Static,Static
716,hy.stories.infographic.dynamic,Dynamic,Dynamic
717,hy.stories.infographic.label.dynamic_size,Infographic Dimensions in Width x Height,Infographic Dimensions in Width x Height
718,hy.stories.infographic.placeholder.title,Title,Title
719,hy.stories.infographic.placeholder.caption,optional,optional
720,hy.stories.infographic.placeholder.dataset_url,optional,optional
721,hy.stories.infographic.placeholder.dynamic_url,Interactive URL,Interactive URL
722,hy.stories.infographic.placeholder.dynamic_width,width,width
723,hy.stories.infographic.placeholder.dynamic_height,height,height
724,hy.stories.infographic.hint.title,"This text only appears in the left sidebar, it will not show up in the story","This text only appears in the left sidebar, it will not show up in the story"
725,hy.stories.infographic.hint.caption,"Heading of infographic will appear above the infographic image. If this Infographic Section is first in the story, you should leave this blank and use the Story Title field.","Heading of infographic will appear above the infographic image. If this Infographic Section is first in the story, you should leave this blank and use the Story Title field."
726,hy.stories.infographic.hint.description,"The description will appear below the infographic. If this Infographic Section is first in the story, the Story Summary will appear below the infographic image so if the Story Summary and Infographic Description are the same, you should leave this field blank.","The description will appear below the infographic. If this Infographic Section is first in the story, the Story Summary will appear below the infographic image so if the Story Summary and Infographic Description are the same, you should leave this field blank."
727,hy.stories.infographic.hint.image,Only jpg and png format allowed; 8MB file size limit,Only jpg and png format allowed; 8MB file size limit
728,hy.stories.infographic.hint.dataset_file,Please try to compress files to make for quicker download; 25MB file size limit,Please try to compress files to make for quicker download; 25MB file size limit
729,hy.stories.infographic.hint.dataset_url,URL to Dataset,URL to Dataset
730,hy.stories.infographic.hint.subtype,"Static infographics are images, Dynamic infographics require a URL.","Static infographics are images, Dynamic infographics require a URL."
731,hy.stories.infographic.hint.dynamic_url,URL to web page with interactive infographic,URL to web page with interactive infographic
732,hy.stories.infographic.hint.dynamic_size,Use these fields to indicate the space you want to reserve for showing this infographic. Leave the fields empty if you want the infographic to be fullscreen. The minimum value is 200.,Use these fields to indicate the space you want to reserve for showing this infographic. Leave the fields empty if you want the infographic to be fullscreen. The minimum value is 200.
733,hy.stories.infographic_datasource_fields.placeholder.url,optional,optional
734,hy.stories.infographic_datasource_fields.hint.name,Name of the data source,Name of the data source
735,hy.stories.infographic_datasource_fields.hint.url,URL to the online data source,URL to the online data source
736,hy.storyteller.byline,By,Կողմից
737,hy.storyteller.byline_media,Photos and videos by ,Ֆոտոների և վիդեոների հեղինակ 
738,hy.storyteller.byline_translator,Translated by ,Թարգմանությունը
739,hy.storyteller.source,Source:,Աղբյուր:
740,hy.storyteller.by,by,կողմից
741,hy.storyteller.related_stories,Related Stories,Առնչվող նյութեր
742,hy.storyteller.view_all_stories_in,View all stories in,Դիտել բոլոր նյութերը
743,hy.storyteller.infographic.source,Data Source,Data Source
744,hy.storyteller.infographic.dataset,Related Items,Dataset
745,hy.storyteller.infographic.download,Download File,Download File
746,hy.storyteller.infographic.online,View Data Online,View Data Onlinew
747,hy.settings.index.title,Settings,Կարգավորումներ
748,hy.settings.index.facebook_avatar,This is your avatar from Facebook.,Սա Ձեր Facebook-ի ավաթարն է
749,hy.settings.index.use_facebook_avatar,Use Facebook Avatar,Օգտագործել Facebook-ի ավաթարը
750,hy.settings.index.hint.about,Short summary about yourself.  This will be shown with the stories that you publish.,Համառոտ Ձեր մասին. այն կերևա Ձեր նյութերի հետ
751,hy.settings.index.hint.default_story_locale,Select the language you want to use by default when creating a new story.,Ընտրել նյութերի ստեղծման Ձեր հիմնական լեզուն
752,hy.settings.index.submit,Save Settings,Պահպանել կարգավորումները
753,hy.settings.invitations.title,Collaboration Invitations,Համագործակցության հրավերներ
754,hy.settings.invitations.no_invitations,At this time you have no invitations waiting for you.,Ներկա պահին Դուք հրավերներ չունեք
755,hy.settings.invitations.accept_link,Accept,Ընդունել
756,hy.settings.invitations.decline_link,Decline,Մերժել
757,hy.settings.invitations.header_date,Date Sent,Ուղարկված ամսաթիվը
758,hy.settings.invitations.header_story,Story Title,Նյութի վերնագիրը 
759,hy.settings.invitations.header_role,Role,Դերը
760,hy.settings.invitations.header_from,Sent By,Ուղարկված է
761,hy.settings.notifications.title,Notifications,Ծանուցումներ
762,hy.settings.notifications.explain,You can receive email notifications whenever new stories are published on Chai Khana! Simply sign in to subscribe.,"Դուք կարող եք ստանալ ծանուցումներ էլ. նամակով, երբ նոր նյութեր հրապարակվեն Չայխանայում.պարզապես բաժանորդագրվեք"
763,hy.settings.notifications.all_sub_title,All Notifications,Բոլոր ծանուցումները 
764,hy.settings.notifications.all_label,Do you want to recieve any notifications from Chai Khana?,Ցանկանում եք Չայխանայից ծանուցումներ ստանալ? 
765,hy.settings.notifications.all_no,"No, do not send me any notifications.","Ոչ, մի ուղարկեք ինձ ծանուցումներ."
766,hy.settings.notifications.all_yes,"Yes, I want notifications sent to me.","Այո, ես ցանկանում եմ ստանալ ծանուցումներ."
767,hy.settings.notifications.story_comment_sub_title,New Story Comment Notifications,Նյութի նոր մեկնաբանությունների մասին ծանուցումներ
768,hy.settings.notifications.story_comment_label,Do you want to recieve notifications when a comment is made to one of your stories?,"Ցանկանո՞ւմ եք ստանալ ծանուցումներ, երբ Ձեր նյութի վերաբերյալ լինեն մեկնաբանություններ"
769,hy.settings.notifications.story_comment_no,"No, do not send me any notifications.","Ոչ, մի ուղարկեք ինձ ծանուցումներ."
770,hy.settings.notifications.story_comment_yes,"Yes, I want notifications sent to me.","Այո, ես ցանկանում եմ ստանալ ծանուցումներ."
771,hy.settings.notifications.new_themes_sub_title,New Theme Notifications,Նոր թեմաների ծանուցումներ
772,hy.settings.notifications.new_themes_all,Notify me when any theme is added.,"Ծանուցեք ինձ, երբ թեմա ավելացվի."
773,hy.settings.notifications.new_themes_none,I do not want to receive notifications when a new theme is added.,Չեմ ցանկանում ստանալ ծանուցումներ նոր թեմաների մասին.
774,hy.settings.notifications.new_stories_by_category,Notify me when a story is added to:,"Ծանուցե՛ք ինձ, երբ նյութ ավելացվի այստեղ:"
775,hy.settings.notifications.language_sub_title,Notification Language,Ծանուցումների լեզուն
776,hy.settings.notifications.language_label,In what language do you want to receive the notifications?,Ո՞ր լեզվով եք ցանկանում ստանալ ծանուցումները
777,hy.settings.notifications.following_sub_title,Chai Khana Users You Are Following,"Չայխանայի օգտագերերը, որոնց դուք հետևում եք"
778,hy.settings.notifications.following_label,"You will receive notifications whenever a user you are following publishes a story. To not receive notifications from a user, unfollow them by clicking on their image.","Դուք կստանաք ծանուցում, հենց որ Ձեր հետևած օգտագերը նյութ կհրապարակի. Որպեսզի չստանաք ծանուցում որևէ օգտագիրոջ վերաբերյալ, խնդրում ենք չեղարկեք նրան հետևելը՝ սեղմելով նրա պատկերին;"
779,hy.settings.notifications.following_not,"At this time, you are not following any users.",Ներկա պահին Դուք ոչ ոքի չեք հետևում
780,hy.settings.notifications.following_title1,Click to unfollow '%{name}',"Սեղմեք, որպեսզի դադարեցնեք հետևելը '%{nickname}' օգտատիրոջը"
781,hy.settings.notifications.following_title2,Click to follow '%{name}',"Սեղմել, որ հետևեք '%{nickname}' օգտատիրոջը"
782,hy.settings.notifications.submit,Save Settings,Պահպանել կարգավորումները
783,hy.imageuploader.missing,An error occurred while processing your image. Please try again.,Ձեր նկարի մշակման ժամանակ տեղի է ունեցել սխալ. խնդրում ենք կրկին փորձել
784,hy.imageuploader.invalid_type,Invalid file type. Only .jpg or .png is allowed.,Անընդունելի ֆայլի տեսակ. թույլատրվում է միայն .jpg և .png
785,hy.imageuploader.size_limit,Image file size is limited to 4MB,Նկարների առավելագույն ծավալը 4MB
786,hy.devise.mailer.reset_password_instructions.title,Hello %{nickname}!,Ողջո՛ւյն %{nickname}
787,hy.devise.mailer.reset_password_instructions.p1,"Someone has requested a link to change your password on Chai Khana, and you can do this through the link below.",Ձեր Չայխանայի գաղտնաբառի փոփոխման համար պահանջվել է հղում. Դուք կարող եք փոխել գաղտնաբառը՝ հղմանը հետևելով
788,hy.devise.mailer.reset_password_instructions.link_title,Change my password,Փոխել գաղտնաբառը
789,hy.devise.mailer.reset_password_instructions.p2,"If you didn't request this, please ignore this email.","Եթե Դուք սա չեք պահանջել, խնդրում ենք անտեսել"
790,hy.devise.mailer.reset_password_instructions.p3,Your password won't change until you access the link above and create a new one.,"Ձեր  գաղնտաբառը չի փոխվի, մինչև Դուք չգնաք հետևյալ հղմամբ և չստեղծեք նորը"
